Date,Close,High,Low,Open,Volume,MA7,MA30,Daily Change,Daily Return
1/6/2021,123.0105362,127.3343708,122.7967726,124.0987837,155088000,128.3948212,122.0421092,-1.088247552,-3.366133105
1/7/2021,127.2080383,127.8979143,124.2348005,124.7206241,109578200,127.5939113,122.5949766,2.487414239,3.412311064
1/8/2021,128.306015,128.8695722,126.53761,128.6752309,105158200,127.202482,123.1416906,-0.369215852,0.863134672
1/11/2021,125.3230286,126.4792909,124.8566421,125.527081,100384500,126.5445339,123.5611176,-0.204052398,-2.324899928
1/12/2021,125.1481476,126.0129129,123.2631499,124.8566505,91951100,126.0045798,123.9565781,0.291497091,-0.139544171
1/13/2021,127.1789246,127.7230447,124.8469768,125.1093109,88636800,126.2100231,124.3400558,2.069613657,1.622698391
1/14/2021,125.2550354,127.2857743,125.1092794,127.0914479,90221800,125.9185322,124.5405393,-1.836412487,-1.51274212
1/15/2021,123.5352097,126.5278845,123.3991797,125.1287103,111598500,125.9934856,124.672035,-1.593500625,-1.373059166
1/19/2021,124.2056427,125.0606968,123.3408774,124.1570574,90757300,125.5645719,124.8304133,0.048585317,0.54270604
1/20/2021,128.2865753,128.7335395,124.9052473,125.0121291,104319500,125.5617948,125.1471708,3.274446235,3.28562578
1/21/2021,132.9893646,135.7099801,129.8023626,130.006415,120150900,126.6569857,125.5721049,2.982949578,3.665846793
1/22/2021,135.1269989,135.8848826,131.1918243,132.4160946,114459400,128.0825359,126.0478889,2.710904305,1.607372351
1/25/2021,138.8678131,140.9762857,132.6686994,139.0135691,157611700,129.7523771,126.7325768,-0.145755973,2.768369193
1/26/2021,139.1009979,140.208675,137.3617414,139.528525,98390600,131.7303717,127.3777507,-0.427527082,0.167918547
1/27/2021,138.0321808,140.2086756,136.428969,139.3633325,140843800,133.8013676,128.0141787,-1.331151745,-0.768374889
1/28/2021,133.2030945,137.9641741,132.8241527,135.5642046,142621100,135.0867179,128.5100426,-2.361110111,-3.498522067
1/29/2021,128.2185669,132.8630392,126.5181843,131.9788367,177523800,135.0770024,128.6421875,-3.760269798,-3.742050894
2/1/2021,130.3367462,131.541594,127.2177524,129.9578044,106239800,134.6980569,128.8472056,0.37894179,1.652006704
2/2/2021,131.162674,132.4452407,130.7934432,131.8816835,83305400,134.1317248,129.0509293,-0.719009511,0.63368755
2/3/2021,130.1424408,131.9205571,129.8217954,131.9108312,89880900,132.885243,129.2867172,-1.768390364,-0.777838026
2/4/2021,133.4945679,133.504279,130.7739536,132.4354763,84183100,132.0843244,129.5833931,1.05909157,2.575737058
2/5/2021,133.0810089,133.7232578,132.2052258,133.6551486,75693800,131.3770142,129.7480665,-0.574139673,-0.309794598
2/8/2021,133.2269897,133.2756477,131.2905174,132.3706579,71297200,131.3804278,129.9474032,0.856331885,0.109693213
2/9/2021,132.351181,134.1708861,132.1954965,132.944772,76774200,131.9708012,130.084833,-0.593590945,-0.657380849
2/10/2021,131.747879,133.3048434,130.7845056,132.8085534,73046600,132.1723916,130.0492821,-1.060674395,-0.455834241
2/11/2021,131.494873,132.7209724,130.1714578,132.2441486,64280000,132.2198486,130.0642438,-0.749275542,-0.192037992
2/12/2021,131.7284088,131.8841082,130.0936096,130.7358585,60145100,132.4464155,130.1242353,0.992550304,0.177600663
2/16/2021,129.6070404,132.3511715,129.2177919,131.8451708,80576300,131.8910544,130.1468758,-2.238130363,-1.610410713
2/17/2021,127.3203049,128.6631866,125.9871636,127.7192791,97918500,131.0680967,130.1995252,-0.398974264,-1.764360584
2/18/2021,126.2206955,126.5028877,123.9825645,125.7244054,96856700,130.0671975,130.1636993,0.496290062,-0.863655939
2/19/2021,126.3763733,127.1937878,125.335165,126.73643,87668800,129.2136536,130.2758939,-0.360056758,0.123337773
2/22/2021,122.6104813,126.2304109,122.2212402,124.566405,103916400,127.908311,130.122642,-1.95592376,-2.979901963
2/23/2021,122.4742432,123.3013758,115.2051923,120.4307367,158273000,126.6196496,129.9282496,2.043506456,-0.111114561
2/24/2021,121.9779663,122.1823162,118.941902,121.5789996,111039900,125.2267293,129.8167475,0.398966756,-0.405209163
2/25/2021,117.7352524,123.0581054,117.2973608,121.3259903,148199500,123.5307595,129.569651,-3.590737882,-3.478262556
2/26/2021,117.9979935,121.4914155,117.9396025,119.2922096,164560400,122.1990008,129.26362,-1.294216101,0.223162633
3/1/2021,124.3523254,124.4885587,119.4868303,120.4210045,116307900,121.9320908,129.2335297,3.931320956,5.385118665
3/2/2021,121.7541504,125.2573053,121.6471089,124.955647,102260900,121.2717732,129.174161,-3.201496623,-2.089365872
3/3/2021,118.7764664,122.3282793,118.5623834,121.4524887,112966300,120.7240568,128.9931885,-2.676022358,-2.445652991
3/4/2021,116.8983765,120.2750311,115.4290024,118.4747995,178155000,119.9275044,128.6135818,-1.576423002,-1.581196985
3/5/2021,118.1536865,118.6597022,114.4072566,117.725528,153766600,119.3811787,128.1190592,0.42815854,1.073847299
3/8/2021,113.2297821,117.7449601,113.0838158,117.6768435,154376600,118.7375401,127.389152,-4.447061421,-4.167372652
3/9/2021,117.8325577,118.7764649,115.5944344,115.8279761,129525800,118.7139064,126.6879768,2.004581621,4.064986692
3/10/2021,116.7524261,118.883508,116.2366774,118.4164246,111943300,117.6282065,125.9430244,-1.663998468,-0.916666456
3/11/2021,118.6791687,119.8955426,117.9980023,119.243568,103026500,117.1889234,125.297924,-0.564399276,1.650280527
3/12/2021,117.7741699,117.9104032,115.9544796,117.1611202,88105100,117.0457382,124.7836266,0.613049693,-0.762559082
3/15/2021,120.6545334,120.6642665,117.1805705,118.1439438,92403800,117.5823321,124.5314921,2.510589579,2.445666538
3/16/2021,122.1920319,123.7976466,121.3648993,122.318532,115227900,118.1592385,124.2600016,-0.126500188,1.274298139
3/17/2021,121.4038467,122.4742543,119.0489413,120.7129473,111932600,119.3269621,123.9347074,0.690899475,-0.645038066
3/18/2021,117.2876358,119.86635,117.0832859,119.5744173,121229700,119.2491161,123.5062139,-2.286781448,-3.390511131
3/19/2021,116.762146,118.1634109,116.4604877,116.6745707,185549500,119.2505046,122.9484665,0.087575346,-0.448035126
3/22/2021,120.0706863,120.5377771,117.0248891,117.0930057,111912300,119.4492929,122.5147891,2.977680597,2.833572744
3/23/2021,119.2435608,120.8978262,118.8543197,120.0123099,95467100,119.6592058,122.0486748,-0.768749155,-0.688865513
3/24/2021,116.8594666,119.5938801,116.8400078,119.5160303,88530500,119.1170534,121.5322843,-2.656563791,-1.999348411
3/25/2021,117.3460083,118.3872314,115.7987844,116.3242588,98844700,118.4247644,121.0522219,1.021749526,0.41634774
3/26/2021,117.9493332,118.2120741,115.7209355,117.1124674,94071200,117.9312624,120.6007039,0.836865764,0.514141809
3/29/2021,118.1244888,119.282479,117.4822473,118.3774967,80819200,118.0508129,120.1472399,-0.253007823,0.148500746
3/30/2021,116.6745834,117.161133,115.6625595,116.8789334,85671900,118.0383039,119.716158,-0.20434992,-1.227438451
3/31/2021,118.8640518,120.1971928,117.8909528,118.3775023,118323800,117.8659276,119.4342829,0.486549531,1.876559846
4/1/2021,119.6911774,120.8394345,119.1948948,120.3334263,75089100,117.9298728,119.2166323,-0.642248906,0.695858451
4/5/2021,122.5131607,122.7661685,119.7592889,120.537771,88651200,118.7375434,119.0878586,1.975389703,2.357720426
4/6/2021,122.8148193,123.7100686,122.2698863,123.0970189,80171300,119.5188021,119.0946699,-0.28219959,0.24622549
4/7/2021,124.4593658,124.4788246,121.7736105,122.4450512,83466700,120.4488068,119.1608406,2.01431467,1.339045661
4/8/2021,126.8532104,126.8824022,125.0627115,125.481137,88844600,121.695767,119.3233487,1.372073416,1.923394506
4/9/2021,129.4221497,129.4610671,125.9871118,126.3082362,106686700,123.5168479,119.712912,3.113913413,2.025127468
4/12/2021,127.7095413,129.2762316,127.1159502,128.9551071,91420000,124.7804892,120.0366302,-1.245565759,-1.323272981
4/13/2021,130.8137207,131.0375442,128.3809727,128.8772628,91266500,126.369424,120.2520101,1.93645794,2.430655807
4/14/2021,128.4782867,131.3683926,128.1182448,131.310009,87222800,127.2215849,120.476148,-2.831722248,-1.785312693
4/15/2021,130.8818512,131.3684008,130.0449852,130.2201508,89347100,128.374018,120.8796608,0.661700373,1.870794291
4/16/2021,130.5509796,131.0472548,129.6946476,130.6872129,84922400,129.2442485,121.3347476,-0.136233281,-0.252801728
4/19/2021,131.2126465,131.8257035,129.7529982,129.9184232,94264200,129.8670251,121.7700462,1.294223263,0.506826431
4/20/2021,129.5292206,131.8841186,128.2641888,131.3878434,94812300,129.8823209,122.3133609,-1.858622827,-1.282975345
4/21/2021,129.9087219,130.1519967,127.767907,128.7993896,68847100,130.1964896,122.7158997,1.109332312,0.29298512
4/22/2021,128.3906708,130.541211,127.8749295,129.4610707,84566500,129.8503396,123.1038411,-1.070399877,-1.168552138
4/23/2021,130.706665,131.4851324,128.6047676,128.6047676,78657500,130.1686794,123.5047577,2.101897407,1.803864914
4/26/2021,131.0959167,131.4267669,129.9671182,131.2029582,66905100,130.1992602,123.9488159,-0.107041499,0.297805555
4/27/2021,130.774826,131.7673916,130.5023594,131.3781429,66015800,130.2312382,124.286159,-0.603316869,-0.24492807
4/28/2021,129.9865417,131.3878064,129.4999923,130.6968997,107760100,130.0560804,124.545976,-0.710357979,-0.602779851
4/29/2021,129.8892365,133.3826728,128.8869458,132.7988075,151101000,130.1075112,124.8288223,-2.909571044,-0.074857979
4/30/2021,127.9235992,129.9670982,127.5440912,128.2349832,109839500,129.8239223,125.1833544,-0.311383954,-1.513318009
5/3/2021,128.9745178,130.4633728,128.2836259,128.4879684,75135100,129.907329,125.5904335,0.486549435,0.82152049
5/4/2021,124.4107208,127.9528084,123.2916554,127.6608757,137564700,129.0079084,125.7351013,-3.250154917,-3.538526117
5/5/2021,124.6539764,126.94075,124.5274688,125.7243763,84000900,128.0876312,125.9154485,-1.070399893,0.195526249
5/6/2021,126.2498856,126.2596112,123.7100888,124.4496462,78128300,127.4412112,126.2284625,1.800239317,1.280271327
5/7/2021,126.9224625,127.9459401,126.2108828,127.5463031,78973300,127.0034855,126.5476776,-0.623840675,0.532734665
5/10/2021,123.6472778,126.2693554,123.6082869,126.1426478,88071200,126.1117772,126.7376091,-2.495369937,-2.58046099
5/11/2021,122.7310104,123.0819143,119.6702828,120.3818549,126142800,125.3699788,126.8911598,2.349155556,-0.741033212
5/12/2021,119.6702728,121.4930613,119.1634052,120.2843712,112172300,124.0408009,126.9910161,-0.614098381,-2.493858397
5/13/2021,121.8147583,122.964966,121.1226853,121.4346056,105861300,123.6699491,127.089373,0.380152684,1.79199514
5/14/2021,124.232132,124.6610252,122.6725303,123.0624326,81918000,123.6096856,127.2407382,1.169699355,1.984466982
5/17/2021,123.0819168,123.7252566,122.0096912,123.6180333,74244600,123.1571187,127.2596967,-0.53611651,-0.925859623
5/18/2021,121.6977844,123.7837531,121.6295521,123.3646094,63342900,122.4107361,127.2224622,-1.66682501,-1.124561935
5/19/2021,121.541832,121.7660208,119.758034,120.0504626,92612000,122.1099581,127.1252111,1.491369403,-0.128147324
5/20/2021,124.095665,124.4953168,121.9414641,122.0681866,76857100,122.3049088,127.0332929,2.027478349,2.101196737
5/21/2021,122.2631302,124.7682423,122.0486836,124.5927866,79295400,122.6753169,126.7946589,-2.329656428,-1.476711366
5/24/2021,123.8909607,124.7097561,122.7602524,122.8284847,63092900,122.9719173,126.6673729,1.062475964,1.331415696
5/25/2021,123.6960144,125.0801677,123.1306565,124.5927843,72009500,122.8953291,126.430116,-0.89676994,-0.157353118
5/26/2021,123.6472778,124.1736448,123.2281342,123.7545011,56575900,122.9760949,126.2690824,-0.107223305,-0.039400277
5/27/2021,122.1169281,124.4173434,121.9219807,123.247644,94625600,123.0359726,125.9769183,-1.130715878,-1.237673613
5/28/2021,121.4638367,122.6237938,121.4053539,122.3995976,71311100,123.0248304,125.6740135,-0.935760946,-0.53480827
6/1/2021,121.142189,122.1851735,120.8107769,121.9219937,67637100,122.6029053,125.3383316,-0.77980465,-0.264809389
6/2/2021,121.9024811,122.0779367,120.9179869,121.1421757,59278900,122.551384,125.084107,0.76030536,0.627603034
6/3/2021,120.4208527,121.6977753,120.0212008,121.5320693,76229200,122.0556543,124.7678446,-1.11121659,-1.215421052
6/4/2021,122.7115173,122.9747045,120.7230225,120.9374692,75169300,121.9150118,124.5785395,1.774048178,1.902215955
6/7/2021,122.7212524,123.1306464,121.6782683,122.9844322,71057600,121.7827225,124.3123591,-0.263179712,0.007933328
6/8/2021,123.5400696,125.2166517,123.0234522,123.4036049,74403800,121.9860284,124.0604975,0.136464689,0.667217065
6/9/2021,123.9202118,124.5245607,123.3256125,123.9981937,56877900,122.3369391,123.8320104,-0.07798194,0.307707623
6/10/2021,122.9259644,124.9534501,122.7602583,123.8129847,71186400,122.5917642,123.5966578,-0.887020374,-0.80232871
6/11/2021,124.1346436,124.2223751,122.9162038,123.3353474,53522400,122.9106445,123.4048381,0.7992962,0.983257854
6/14/2021,127.1856537,127.2441364,123.8617528,124.5928169,96906500,123.8770447,123.3802399,2.592836797,2.457823251
6/15/2021,126.3668518,127.3026203,126.1231638,126.6592804,62746300,124.3992353,123.2933177,-0.292428582,-0.643784779
6/16/2021,126.8639526,127.5852744,125.2166344,127.0783992,91815000,124.9910496,123.3750921,-0.214446606,0.393379136
6/17/2021,128.4625549,129.2033759,126.3765863,126.522808,96721700,125.6942618,123.5020447,1.939746891,1.260091824
6/18/2021,127.1661453,128.189623,126.9516987,127.4098333,108953300,126.1579666,123.5325867,-0.243687986,-1.009173146
6/21/2021,128.9596863,129.0669096,125.9477063,127.0101824,79663300,127.0199269,123.6004941,1.949503905,1.410391854
6/22/2021,130.5972595,130.6947407,128.2968444,128.7939774,74783600,127.9431577,123.8321602,1.803282148,1.269833457
6/23/2021,130.3243103,130.9286665,129.8661758,130.3925501,60214200,128.3915373,124.0852702,-0.068239764,-0.209000725
6/24/2021,130.041626,131.2405664,129.5737345,131.0553612,68711000,128.916505,124.430982,-1.013735209,-0.216908362
6/25/2021,129.7492523,130.5095578,129.4568237,130.0904215,70783700,129.3286907,124.6954651,-0.341169184,-0.224830822
6/28/2021,131.3770599,131.8351945,129.9831719,130.0416546,62111300,129.7450485,124.9336294,1.335405344,1.254579574
6/29/2021,132.8879242,133.0438881,130.9579197,131.396555,64556100,130.5624455,125.2604963,1.491369171,1.150021365
6/30/2021,133.5019836,133.9406189,132.4394931,132.7319216,63261400,131.2113451,125.6539696,0.770062081,0.462088224
7/1/2021,133.8041687,133.8626514,132.3322841,133.1510869,52485800,131.669475,126.0627141,0.653081848,0.226352486
7/2/2021,136.4263,136.4652836,134.2720915,134.4182984,78852600,132.5411878,126.4737353,2.008001667,1.959678367
7/6/2021,138.4342804,139.53574,136.533517,136.533517,108181800,133.7401385,127.0127736,1.900763387,1.47184256
7/7/2021,140.9198608,141.2317737,139.0580815,139.9158529,104911600,135.3359397,127.5804036,1.004007938,1.7954949
7/8/2021,139.6234741,140.422763,137.1183545,138.0053823,105575500,136.5139988,128.111319,1.6180918,-0.919946068
7/9/2021,141.4462738,141.9726334,139.0483772,139.1458583,99890800,137.7366202,128.7046188,2.300415486,1.305510906
7/12/2021,140.8516693,142.6257252,140.3642933,142.5185018,76299700,138.7865753,129.3291102,-1.666832527,-0.420374801
7/13/2021,141.9628448,143.7369002,140.0035992,140.3934939,100827100,139.9521005,130.0124105,1.569350919,0.78889767
7/14/2021,145.3842163,145.7936251,143.9513301,144.3607389,127050800,141.2318028,130.8204781,1.02347743,2.410047124
7/15/2021,144.7311707,146.2127978,143.376266,145.4719917,106820300,142.1313586,131.5814344,-0.740821028,-0.449186075
7/16/2021,142.6939087,145.9788173,142.1967907,144.711652,93251400,142.384794,132.3238696,-2.01774327,-1.407617968
7/19/2021,138.8534088,140.432517,138.0931035,140.1205893,121434600,142.2747846,132.8619326,-1.267180478,-2.691425242
7/20/2021,142.4599762,143.3860023,139.3505303,139.8379062,96350000,142.4195993,133.5198901,2.622069969,2.597392036
7/21/2021,141.7289124,142.4404919,140.9783641,141.8556349,74993500,142.5449197,134.1261848,-0.126722499,-0.513171392
7/22/2021,143.0935669,144.4582135,142.1285573,142.2552798,77338200,142.7064514,134.7652967,0.838287141,0.962862495
7/23/2021,144.8091278,144.9650917,143.2105354,143.8246338,71447400,142.6242959,135.4947355,0.984493982,1.198908484
7/26/2021,145.228302,146.0470901,143.9708636,144.5264794,72434100,142.6953147,136.1978574,0.701822611,0.289466694
7/27/2021,143.0643311,145.4427279,141.8751326,145.3549889,104818600,142.7482322,136.7271467,-2.290657889,-1.490047682
7/28/2021,141.319519,143.2592806,138.9411221,141.153813,118931200,143.1005336,137.2255689,0.16570603,-1.219599602
7/29/2021,141.9628448,142.8498725,140.9296104,141.0368337,56699500,143.0295149,137.7288653,0.926011192,0.455227848
7/30/2021,142.1772919,142.6354264,140.4714763,140.7346634,70440600,143.0935691,138.1860232,1.442628436,0.151058555
8/2/2021,141.8458862,143.2397742,141.5826991,142.6646742,62880000,142.915329,138.6753479,-0.818787943,-0.233093228
8/3/2021,143.6394501,144.3022743,141.5144831,142.1285816,64786600,142.7482322,139.1646734,1.51086852,1.264445442
8/4/2021,143.2398071,144.0585953,142.5867251,143.5517349,56368300,142.4641615,139.5860916,-0.311927787,-0.278226451
8/5/2021,143.3470306,144.107336,142.4795019,143.2690487,46397700,142.5045471,140.0201823,0.077981947,0.074855945
8/6/2021,142.6636505,143.6105775,142.1657877,142.8686616,54126800,142.6965659,140.4409164,-0.205011116,-0.476731275
8/9/2021,142.6148376,143.2103277,142.0584044,142.7222216,48908700,142.7897077,140.8697693,-0.107383939,-0.034215349
8/10/2021,142.1365204,144.196329,141.8436537,142.9565352,69023100,142.7838832,141.228418,-0.820014777,-0.335390951
8/11/2021,142.3903503,143.2298937,142.0681984,142.5758331,48493500,142.8616638,141.5451655,-0.185482751,0.1785818
8/12/2021,145.3482208,145.5044183,142.3707709,142.7124511,72282600,143.1057739,141.9400401,2.635769724,2.077297005
8/13/2021,145.5532837,145.8851924,144.7430256,145.4263713,59375000,143.4362706,142.3316772,0.126912386,0.14108385
8/16/2021,147.525177,147.593519,142.9857964,145.0065478,103296000,144.0331486,142.7016398,2.518629163,1.354757008
8/17/2021,146.6173096,148.0718562,145.5434702,146.6563515,92229700,144.5979571,142.9744075,-0.039041933,-0.6153983
8/18/2021,142.878418,147.1347038,142.6734069,146.2365903,86326000,144.6356114,143.0396927,-3.358172346,-2.550102449
8/19/2021,143.2103424,144.4794214,141.0626783,141.5800696,86960300,144.7890145,143.159255,1.630272765,0.23231251
8/20/2021,144.664917,144.9675405,143.2884539,143.9327577,60549600,145.1139526,143.2665431,0.732159295,1.015691018
8/23/2021,146.1487579,146.6173357,144.3720443,144.7820517,60131800,145.2283151,143.4431127,1.366706232,1.025708909
8/24/2021,146.0608673,147.2713758,145.6020464,145.894913,48606400,145.300827,143.5797134,0.16595429,-0.060137784
8/25/2021,144.8308716,146.7442544,144.284195,146.2463766,58991300,144.9159263,143.5612686,-1.415504994,-0.842111751
8/26/2021,144.030365,145.5727823,144.0010798,144.8211095,48597200,144.5463627,143.5379084,-0.790744524,-0.552718204
8/27/2021,145.0651703,145.2115962,143.3372701,143.9718023,55802400,144.8587559,143.6169505,1.09336803,0.718463289
8/30/2021,149.4776459,149.8388546,145.0749331,145.4556553,90956700,145.754085,143.9710917,4.021990535,3.041719509
8/31/2021,148.218338,149.1652653,147.6911749,149.0285961,86453100,146.2617166,144.1630371,-0.810258121,-0.842472367
9/1/2021,148.8821564,151.2934023,148.716202,149.1945515,80313700,146.6522021,144.4014786,-0.312395136,0.447865202
9/2/2021,149.9949951,151.0395493,148.7747299,150.209763,71115500,147.2142203,144.6315262,-0.214767871,0.747462807
9/3/2021,150.6295776,150.9517295,149.4483541,150.1024146,57808700,148.0426069,144.8255412,0.527163042,0.423069129
9/7/2021,152.9627228,153.5191561,150.7174313,151.2836363,82278300,149.318658,145.0833552,1.679086514,1.548928954
9/8/2021,151.4203033,153.3043861,150.3171786,153.2458157,74420200,150.2265342,145.3618876,-1.82551239,-1.008362956
9/9/2021,150.4050293,152.3964957,150.2878737,151.7912489,57305700,150.3590175,145.664738,-1.386219615,-0.670500604
9/10/2021,145.4263306,151.7814665,145.1627491,151.3128889,140893200,149.9601593,145.7801875,-5.886558291,-3.310194316
9/13/2021,145.992569,147.8180814,145.2115961,147.0468802,102404300,149.5473611,145.9073634,-1.054311191,0.38936443
9/14/2021,144.5965729,147.4764113,143.4153642,146.7735372,109296300,148.7761579,145.9990529,-2.176964331,-0.956210377
9/15/2021,145.4848938,145.8851444,142.8881659,145.0260729,83281300,148.0412031,146.0605677,0.458820897,0.614344383
9/16/2021,145.2506561,145.4263821,143.7180102,144.9089907,68034100,146.9394793,146.127596,0.341665449,-0.161004806
9/17/2021,142.585556,145.2799113,142.2926894,145.2799113,129868800,145.6773725,146.1022135,-2.69435529,-1.834828268
9/20/2021,139.5397797,141.394577,137.909507,140.3793228,123478900,144.125194,145.9980845,-0.83954312,-2.136104422
9/21/2021,140.0181274,141.160309,139.3835954,140.5062336,75834000,143.3525936,145.9115275,-0.488106165,0.34280388
9/22/2021,142.3805695,142.9467595,140.2817041,141.0138633,76404300,142.8365936,145.9196625,1.366706153,1.687240117
9/23/2021,143.337265,143.5813181,142.1755699,143.161539,64838200,142.6566925,145.9512263,0.175725974,0.671928452
9/24/2021,143.4251404,143.9620602,142.0974908,142.195118,53477900,142.362442,145.8871236,1.230022402,0.061306713
9/27/2021,141.911972,142.4879486,140.398855,142.0095992,74150700,141.8854871,145.7657466,-0.097627185,-1.055023081
9/28/2021,138.5342712,141.3067102,138.3195034,139.842392,108972300,141.3067322,145.4660497,-1.30812072,-2.380138023
9/29/2021,139.4324188,141.0138781,138.6514459,139.0809818,74602000,141.2913949,145.2265533,0.35143706,0.648321585
9/30/2021,138.1340485,140.9455448,137.9192806,140.2426707,89056700,141.0222408,145.0684077,-2.108622265,-0.931182556
10/1/2021,139.2566986,139.5202801,135.8009131,138.5245393,94639600,140.5759735,144.9366196,0.73215933,0.812725146
10/4/2021,135.8302002,138.8271796,134.9809001,138.3878721,98322000,139.5035357,144.642129,-2.557671862,-2.460562721
10/5/2021,137.7533417,138.8564665,136.0449699,136.1718822,80861100,138.6932787,144.3622818,1.581459428,1.415842336
10/6/2021,138.6221619,138.7685878,135.0785061,136.1523457,83221100,138.2233058,144.114325,2.469816199,0.630707161
10/7/2021,139.881485,140.7893704,139.3250516,139.6569603,61732700,138.4157649,143.9493454,0.224524708,0.908457279
10/8/2021,139.5007477,140.7502984,139.168839,140.6038725,58773200,138.4255262,143.7983582,-1.103124792,-0.272185633
10/11/2021,139.4129028,141.3653278,138.4366903,138.8857546,64452200,138.6082197,143.6099492,0.527148189,-0.06297088
10/12/2021,138.1437988,139.8424136,137.6849779,139.8228852,73035900,138.449234,143.2321543,-1.679086367,-0.910320335
10/13/2021,137.5580597,138.0363941,135.8887303,137.8802115,78762700,138.6960711,142.8768117,-0.322151802,-0.424006825
10/14/2021,140.340271,140.4574266,138.1437934,138.7295267,69907100,139.0656324,142.5920822,1.610744292,2.022572367
10/15/2021,141.3945923,141.4531626,140.0962281,140.3500528,67940300,139.4616939,142.3054021,1.044539462,0.751260691
10/18/2021,143.0639191,143.3470141,139.7545599,140.0376549,85589200,139.9163273,142.0532135,3.026264163,1.180615719
10/19/2021,145.2213287,145.6215793,143.063908,143.5129573,76378900,140.7335532,141.795167,1.708371435,1.508004032
10/20/2021,145.7094574,146.1878068,144.5965759,145.1627808,58418800,141.633061,141.6048055,0.54667656,0.33612739
10/21/2021,145.9242249,146.0804224,144.3525223,145.2701643,61421000,142.7445504,141.4554454,0.654060518,0.147394315
10/22/2021,145.1530151,146.607562,145.1042015,146.1292275,58883400,143.8295441,141.4463348,-0.976212339,-0.528500129
10/25/2021,145.1042175,145.8168484,144.1084767,145.1432595,50720600,144.5101079,141.4167231,-0.039041944,-0.033618046
10/26/2021,145.7680206,147.2518525,145.4653823,145.7777774,60893400,145.1348833,141.4557714,-0.00975676,0.457466442
10/27/2021,145.3092194,146.1682761,144.9577823,145.8070823,56094900,145.4556405,141.4499156,-0.497862953,-0.314747547
10/28/2021,148.9407196,149.5264381,146.1585086,146.2561357,100077900,145.9869821,141.5729177,2.684583858,2.499153364
10/29/2021,146.2366028,146.3732719,142.9272437,143.7179733,124953200,146.0622886,141.6946192,2.518629474,-1.815565836
11/1/2021,145.4165802,146.1389677,144.2841704,145.4458654,74588300,145.9897679,141.8905126,-0.029285175,-0.56075057
11/2/2021,146.4513855,147.9645177,145.1139644,145.1237361,69122000,146.1752494,142.1049545,1.327649433,0.711614382
11/3/2021,147.8864594,148.3550373,146.256186,146.8126195,54511500,146.5727125,142.2884842,1.073839871,0.979897764
11/4/2021,147.3690338,148.8040524,147.0566387,147.9742807,60394600,146.8014287,142.4228765,-0.605246935,-0.349880266
11/5/2021,147.8969421,148.7963665,146.7042237,148.4933014,65463900,147.1711033,142.5719365,-0.596359239,0.358222017
11/8/2021,147.0757294,148.1804641,146.8019922,148.0240386,55020900,146.9046762,142.7440618,-0.948309191,-0.55526014
11/9/2021,147.4374542,148.0435845,146.7042264,146.841095,56787900,147.0762264,143.0408346,0.59635925,0.245944627
11/10/2021,144.6120758,146.7726603,144.543649,146.6651197,65187100,146.9612972,143.2134898,-2.053043845,-1.916323388
11/11/2021,144.5632019,146.0883135,144.3774485,145.6288377,41000000,146.6915567,143.4277949,-1.06563584,-0.033796556
11/12/2021,146.6358032,147.0366231,144.1819244,145.1106767,63804000,146.5128915,143.6737651,1.525126503,1.433699096
11/15/2021,146.6455841,148.4835469,146.0883237,147.0073051,59222800,146.4095415,144.0342779,-0.361721001,0.006670188
11/16/2021,147.6231842,148.1022317,146.0003032,146.5868914,59256200,146.3704333,144.3632726,1.036292814,0.666641347
11/17/2021,150.0574951,151.5337215,147.6134028,147.6231738,88807000,146.7963998,144.7444504,2.434321283,1.64900312
11/18/2021,154.3395691,155.1216818,149.6273659,150.27261,137827700,147.7824162,145.2263865,4.066959127,2.853622187
11/19/2021,156.9596252,157.4191158,153.0295203,154.124469,117305600,149.5463518,145.8083491,2.835156285,1.697591984
11/22/2021,157.4191284,161.9944628,157.3995715,158.0643576,117467900,151.3829128,146.4085566,-0.645229142,0.292752466
11/23/2021,157.8003998,158.1816776,155.5029467,157.5168767,96041900,152.9778551,147.0637767,0.283523098,0.242201419
11/24/2021,158.3185425,158.5140669,156.0699743,157.155152,69463600,154.6454206,147.7557927,1.163390449,0.328353224
11/26/2021,153.3032532,156.8618512,152.8633195,156.0015408,76959800,155.456859,148.1878922,-2.698287625,-3.167847068
11/29/2021,156.6565399,157.585292,155.2389545,155.8059857,88748200,156.3995797,148.6966237,0.850554234,2.187355241
11/30/2021,161.6034393,161.8185207,156.3437462,156.412188,174048100,157.4372755,149.3146077,5.191251376,3.157799487
12/1/2021,161.0852814,166.4916138,160.8506431,163.7346698,152052500,158.0266549,149.8434062,-2.649388388,-0.320635477
12/2/2021,160.0978394,160.528002,154.2711308,155.1901121,136739200,158.4093279,150.3230189,4.907727294,-0.612993321
12/3/2021,158.2207794,161.2710172,156.1481936,160.352036,118023100,158.4693821,150.7329041,-2.131256564,-1.172445515
12/6/2021,161.6229858,164.1257346,160.6062348,160.6160058,107497000,158.9414455,151.2819031,1.00698002,2.15029052
12/7/2021,167.3518982,167.742962,164.5754126,165.2988694,120405400,160.9483948,152.0234924,2.053028795,3.544614848
12/8/2021,171.1647186,172.0250441,166.882663,168.2806919,116998900,163.0209917,152.870049,2.884026687,2.278325179
12/9/2021,170.6563263,172.7973539,170.0306392,170.9985052,108923700,164.3142613,153.7149526,-0.342178945,-0.29701935
